Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
9950000,AM,United States Agency for Global Media (USAGM),1530,1600,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
9950000,AM,United States Agency for Global Media (USAGM),1600,1630,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
9950000,AM,United States Agency for Global Media (USAGM),1630,1700,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
9950000,AM,United States Agency for Global Media (USAGM),1700,1730,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
9950000,AM,United States Agency for Global Media (USAGM),1730,1800,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
9955000,AM,Radio Miami International,1100,1700,English / Spanish,"Okeechobee, FL",United States,1234567,,100,160,United States,HFCC
9955000,AM,Radio Miami International,2100,0500,English / Spanish / French,"Okeechobee, FL",United States,1234567,,100,160,United States,HFCC
9960000,AM,Vanuatu Broadcasting and Television Corporation,2300,0700,Bislama,Port Vila,Vanuatu,1234567,,10,0,Vanuatu,HFCC
9965000,AM,Republic of Palau,0000,2400,English / Mandarin Chinese,Rep. of Palau,United States,1234567,,100,345,United States,HFCC
9975000,AM,Trans World Radio,1345,1430,Burmese,Tashkent,Ouzbékistan,1,,100,131,Ouzbékistan,HFCC
9975000,AM,Trans World Radio,1430,1445,S'gaw Karen,Tashkent,Ouzbékistan,1,,100,131,Ouzbékistan,HFCC
9980000,AM,"WNQM, Inc.",1200,2400,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
9980000,AM,"WNQM, Inc.",1200,2400,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
9980000,AM,"WNQM, Inc.",1200,2400,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
11530000,AM,Trans World Radio,1400,1500,Korean,Tashkent,Ouzbékistan,23456,,100,66,Ouzbékistan,HFCC
11530000,AM,Radio Exterior de Espana,1400,1900,Spanish,Noblejas,Spain,17,,200,161,Spain,HFCC
11530000,AM,Radio Exterior de Espana,1900,2300,Spanish,Noblejas,Spain,23456,,200,161,Spain,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1330,1400,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1400,1430,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1430,1500,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1500,1530,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1530,1600,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1600,1630,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1630,1700,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11540000,AM,United States Agency for Global Media (USAGM),1700,1730,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11550000,AM,Trans World Radio,1330,1415,Vietnamese,Iba,Philippines,7,,100,270,Philippines,HFCC
11560000,AM,Trans World Radio,1500,1530,Korean,Tashkent,Ouzbékistan,12345,,100,66,Ouzbékistan,HFCC
11560000,AM,Trans World Radio,1530,1700,Korean,Tashkent,Ouzbékistan,1234567,,100,66,Tajikistan,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1400,1430,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1430,1500,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1500,1530,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1530,1600,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1600,1630,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1630,1700,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1700,1730,Dari,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11575000,AM,United States Agency for Global Media (USAGM),1730,1800,Central Pashto,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11580000,AM,For new organization,0000,2359,Multiple languages,Sofia,Bulgaria,1234567,,250,306,Bulgaria,HFCC
11585000,AM,United States Agency for Global Media (USAGM),0900,1100,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
11590000,AM,United States Agency for Global Media (USAGM),2100,2200,Mandarin Chinese,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11590000,AM,United States Agency for Global Media (USAGM),2200,2230,Mandarin Chinese,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11590000,AM,United States Agency for Global Media (USAGM),2230,2400,Mandarin Chinese,Kuwait,Kuwait,1234567,,250,70,Kuwait,HFCC
11600000,AM,For new organization,0000,2359,Multiple languages,Sofia,Bulgaria,1234567,,250,306,Bulgaria,HFCC
11600000,AM,Far East Broadcasting Company,1300,1400,Multiple languages,Bocaue,Philippines,1234567,,100,305,Philippines,HFCC
11600000,AM,Far East Broadcasting Company,1400,1600,Mandarin Chinese,Iba,Philippines,1234567,,100,330,Philippines,HFCC
11605000,AM,China National Radio,1100,1200,Chinese,Dongfang,China,1234567,,500,16,China,HFCC
11610000,AM,China Radio International,1300,1400,Bengali,Kunming,China,1234567,,150,270,China,HFCC
11610000,AM,China Radio International,1400,1500,Bengali,Kunming,China,1234567,,150,270,China,HFCC
11610000,AM,China Radio International,1500,1600,English,Kashi,China,1234567,,500,269,China,HFCC
11610000,AM,United States Agency for Global Media (USAGM),1600,1700,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11610000,AM,Encompass Digital Media Services,1900,1930,French,Woofferton,United Kingdom,1,,300,140,United Kingdom,HFCC
11610000,AM,World Christian Broadcasting (USA),2100,2200,Standard Chinese,Madagascar World Voice,Madagascar,1234567,,100,325,Madagascar,HFCC
11610000,AM,World Christian Broadcasting (USA),2200,2300,Arabic,Madagascar World Voice,Madagascar,1234567,,100,325,Madagascar,HFCC
11610000,AM,China National Radio,2300,1300,Chinese,Beijing,China,1234567,,150,270,China,HFCC
11615000,AM,Media Broadcast GmbH,2000,2100,Multiple languages,Nauen,Germany,35,,100,200,Germany,HFCC
11620000,AM,Radio Romania International,0000,0100,English,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11620000,AM,China National Radio,0000,1000,Chinese,Beijing,China,1234567,,100,163,China,HFCC
11620000,AM,Radio Romania International,0100,0200,French,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11620000,AM,Radio Romania International,0300,0400,English,Tiganesti,Romania,1234567,,300,337,Romania,HFCC
11620000,AM,China Radio International,1000,1100,Japanese,Xian,China,1234567,,500,73,China,HFCC
11620000,AM,China Radio International,1100,1200,Japanese,Xian,China,1234567,,500,73,China,HFCC
11620000,AM,China Radio International,1200,1300,Japanese,Xian,China,1234567,,500,73,China,HFCC
11620000,AM,China National Radio,1300,1605,Chinese,Kunming,China,1234567,,100,32,China,HFCC
11620000,AM,China National Radio,2055,2300,Chinese,Kunming,China,1234567,,100,32,China,HFCC
11620000,AM,China Radio International,2300,2400,Vietnamese,Beijing,China,1234567,,500,193,China,HFCC
11625000,AM,Nippon Hoso Kyokai,1900,2100,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11625000,AM,Nippon Hoso Kyokai,2100,2200,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11625000,AM,Nippon Hoso Kyokai,2100,2300,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11630000,AM,Ministry of Information - State of Kuwait,0930,1600,Arabic,KABD,Kuwait,1234567,,250,0,Kuwait,HFCC
11630000,AM,IBRA Radio,1400,1430,Tigre,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
11630000,AM,China National Radio,2355,1805,Kazakh,Lingshi,China,1234567,,100,286,China,HFCC
11635000,AM,China Radio International,1000,1100,English,Beijing,China,1234567,,500,318,China,HFCC
11640000,AM,China Radio International,0200,0300,Bengali,Kunming,China,1234567,,150,270,China,HFCC
11640000,AM,China Radio International,0300,0400,Hindi,Kashi,China,1234567,,100,209,China,HFCC
11640000,AM,Joode Radiocommunications Consultancy (The Netherl,0330,0400,Sudanese Arabic,Madagascar,Madagascar,1234567,,250,335,Madagascar,HFCC
11640000,AM,Joode Radiocommunications Consultancy (The Netherl,0430,0500,Sudanese Arabic,Madagascar,Madagascar,1234567,,250,335,Madagascar,HFCC
11640000,AM,China Radio International,0600,0630,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
11640000,AM,China Radio International,0700,0800,Cantonese,Jinhua,China,1234567,,500,59,China,HFCC
11640000,AM,China Radio International,0800,0900,Standard Chinese,Jinhua,China,1234567,,500,59,China,HFCC
11640000,AM,China Radio International,1200,1300,Vietnamese,Xian,China,1234567,,500,190,China,HFCC
11640000,AM,Islamic Republic of Iran Broadcasting,1420,1520,Hindi,Sirjan,Iran (Islamic Rep. of),1234567,,500,102,Iran (Islamic Rep. of),HFCC
11640000,AM,China Radio International,1430,1500,Filipino,Nanning,China,1234567,,100,130,China,HFCC
11640000,AM,Islamic Republic of Iran Broadcasting,1520,1620,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,102,Iran (Islamic Rep. of),HFCC
11640000,AM,Islamic Republic of Iran Broadcasting,1620,1650,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11640000,AM,Malagasy Glabal Business S.A.,1700,1800,Tigrinya,Madagascar,Madagascar,1234567,,250,340,Madagascar,HFCC
11640000,AM,China Radio International,1800,1830,Hausa,Bamako,Mali,1234567,,100,85,Mali,HFCC
11640000,AM,China Radio International,1830,1930,Arabic,Bamako,Mali,1234567,,100,85,Mali,HFCC
11640000,AM,China Radio International,1930,2000,Portuguese,Bamako,Mali,1234567,,100,111,Mali,HFCC
11640000,AM,China Radio International,2000,2100,English,Bamako,Mali,1234567,,100,111,Mali,HFCC
11640000,AM,China Radio International,2100,2130,English,Bamako,Mali,1234567,,100,111,Mali,HFCC
11645000,AM,Islamic Republic of Iran Broadcasting,1520,1620,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,102,Iran (Islamic Rep. of),HFCC
11650000,AM,China Radio International,0100,0200,Standard Chinese,Urumqi,China,1234567,,500,212,China,HFCC
11650000,AM,China Radio International,0200,0300,Urdu,Kashi,China,1234567,,100,209,China,HFCC
11650000,AM,China Radio International,0400,0500,Vietnamese,Kunming,China,1234567,,100,184,China,HFCC
11650000,AM,China Radio International,0500,0600,Vietnamese,Kunming,China,1234567,,100,184,China,HFCC
11650000,AM,Radio Romania International,0530,0600,English,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11650000,AM,Media Broadcast GmbH,0600,0630,Multiple languages,Nauen,Germany,1234567,,125,180,Germany,HFCC
11650000,AM,Media Broadcast GmbH,0700,0800,Dutch / English,Nauen,Germany,1,,125,230,Germany,HFCC
11650000,AM,HCJB Australia,1025,1030,Korean,Kununurra WA,Australia,1234567,,75,350,Australia,HFCC
11650000,AM,HCJB Australia,1030,1100,Korean,Kununurra WA,Australia,1234567,,75,350,Australia,HFCC
11650000,AM,China Radio International,1100,1300,English,Urumqi,China,1234567,,500,212,China,HFCC
11650000,AM,China Radio International,1300,1400,Esperanto,Beijing,China,1234567,,500,215,China,HFCC
11650000,AM,China Radio International,1400,1500,Min Nan Chinese,Kunming,China,1234567,,150,177,China,HFCC
11650000,AM,China Radio International,1700,1800,Esperanto,Xian,China,1234567,,500,317,China,HFCC
11650000,AM,China Radio International,1800,2000,German,Urumqi,China,1234567,,500,308,China,HFCC
11650000,AM,Radio Romania International,2200,2300,English,Tiganesti,Romania,1234567,,300,52,Romania,HFCC
11655000,AM,Media Broadcast GmbH,0600,0615,Multiple languages,Nauen,Germany,1234567,,125,180,Germany,HFCC
11655000,AM,Media Broadcast GmbH,0615,0630,Multiple languages,Nauen,Germany,1,,125,180,Germany,HFCC
11655000,AM,Nippon Hoso Kyokai,1500,1530,Bengali,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11655000,AM,Nippon Hoso Kyokai,1530,1550,Hindi,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11655000,AM,IBRA Radio,1600,1630,Afar,Dhabayya,United Arab Emirates,1234567,,250,230,United Arab Emirates,HFCC
11655000,AM,Abu Dhabi Media Company,1600,1630,Afar,Dhabayya,United Arab Emirates,1234567,,250,230,United Arab Emirates,HFCC
11660000,AM,United States Agency for Global Media (USAGM),0000,0100,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
11660000,AM,China National Radio,0100,1100,Chinese,Xian,China,1234567,,150,0,China,HFCC
11660000,AM,Media Broadcast GmbH,0500,0600,Multiple languages,Issoudun,France,7,,250,123,France,HFCC
11660000,AM,Nippon Hoso Kyokai,1100,1120,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1120,1140,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1140,1200,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1200,1220,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1220,1240,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1240,1300,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1300,1320,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1320,1340,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,Nippon Hoso Kyokai,1340,1400,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11660000,AM,China Radio International,1400,1500,Urdu,Kunming,China,1234567,,500,300,China,HFCC
11660000,AM,Turkish Radio-TV Corp,1630,1730,English,Emirler,Turkey,1234567,,250,95,Turkey,HFCC
11660000,AM,China Radio International,1730,1830,Standard Chinese,Shijiazhuang,China,1234567,,500,315,China,HFCC
11660000,AM,Encompass Digital Media Services,1900,1930,English,Ascension,United Kingdom,1,,250,65,United Kingdom,HFCC
11660000,AM,BBC Worldservice,1930,2000,Hausa,Ascension,United Kingdom,123457,,125,65,United Kingdom,HFCC
11660000,AM,BBC Worldservice,1930,2030,Hausa,Ascension,United Kingdom,6,,125,65,United Kingdom,HFCC
11660000,AM,China Radio International,2030,2230,French,Kashi,China,1234567,,500,308,China,HFCC
11665000,AM,China Radio International,1500,1530,Pushto,Kunming,China,1234567,,500,300,China,HFCC
11665000,AM,China Radio International,1530,1600,Pushto,Kunming,China,1234567,,500,300,China,HFCC
11670000,AM,Radio Exterior de Espana,1400,2300,Spanish,Noblejas,Spain,1234567,,200,161,Spain,HFCC
11670000,AM,China National Radio,2230,1200,Chinese,Beijing,China,1234567,,150,220,China,HFCC
11675000,AM,China Radio International,1300,1400,Hindi,Urumqi,China,1234567,,500,212,China,HFCC
11675000,AM,China Radio International,1400,1500,English,Urumqi,China,1234567,,500,212,China,HFCC
11680000,AM,China Radio International,1200,1300,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
11680000,AM,Malagasy Glabal Business S.A.,1800,1900,Tigrinya,Madagascar,Madagascar,1234567,,250,340,Madagascar,HFCC
11680000,AM,Islamic Republic of Iran Broadcasting,1920,2020,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
11685000,AM,China National Radio,0000,1300,Tibetan,Baoji,China,1234567,,100,255,China,HFCC
11685000,AM,China Radio International,1400,1500,Tamil,Kashi,China,1234567,,100,173,China,HFCC
11685000,AM,China Radio International,1500,1600,Tamil,Kashi,China,1234567,,100,173,China,HFCC
11685000,AM,China National Radio,2055,2300,Mongolian,Qiqihar,China,1234567,,300,254,China,HFCC
11690000,AM,Radio New Zealand,1745,1900,English,Rangitaiki,New Zealand,1234567,,35,35,New Zealand,HFCC
11690000,AM,Voice of Russia,2000,2200,Russian,Komsomolsk Amur,Russia,1234567,,20,33,Russia,HFCC
11690000,AM,China Radio International,2300,2400,English,Beijing,China,1234567,,150,95,China,HFCC
11695000,AM,China National Radio,0000,1100,Chinese,Xian,China,1234567,,150,290,China,HFCC
11695000,AM,China National Radio,0100,0900,Chinese,Dongfang,China,1234567,,30,41,China,HFCC
11695000,AM,Media Broadcast GmbH,1700,1745,Multiple languages,Sofia,Bulgaria,1234567,,100,141,Bulgaria,HFCC
11695000,AM,China Radio International,1800,2000,French,Kashi,China,1234567,,500,269,China,HFCC
11700000,AM,Radio France Internationale,0400,0500,French,Issoudun,France,1234567,,250,130,France,HFCC
11700000,AM,Radio France Internationale,0500,0600,French,Issoudun,France,1234567,,250,155,France,HFCC
11700000,AM,Radio France Internationale,0600,0700,French,Issoudun,France,1234567,,250,200,France,HFCC
11700000,AM,For new organization,0800,1100,English,Sofia,Bulgaria,1234567,,250,192,Bulgaria,HFCC
11700000,AM,"Adventist Broadcasting Service, Inc.",1100,1200,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
11700000,AM,Radio Romania International,1200,1230,Arabic,Galbeni,Romania,1234567,,300,140,Romania,HFCC
11700000,AM,Voice of the Andes,1530,1630,Multiple languages,Nauen,Germany,7,,125,100,Germany,HFCC
11700000,AM,Adventist World Radio,2030,2100,Nigerian Pidgin,Nauen,Germany,1234567,,250,182,Germany,HFCC
11700000,AM,For new organization,2100,2300,English,Sofia,Bulgaria,1234567,,250,192,Bulgaria,HFCC
11710000,AM,All India Radio,0100,0230,Tibetan,Delhi,India,1234567,,100,102,India,HFCC
11710000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0300,0600,Pushto,Jeddah,Saudi Arabia,1234567,,250,60,Saudi Arabia,HFCC
11710000,AM,China Radio International,0600,0700,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11710000,AM,China Radio International,0700,0800,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11710000,AM,China Radio International,0800,0900,English,Xian,China,1234567,,500,73,China,HFCC
11710000,AM,China Radio International,0900,1000,English,Xian,China,1234567,,500,73,China,HFCC
11710000,AM,Radio Russia,1000,1500,Russian,Irkutsk,Russia,1234567,,100,110,Russia,HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1220,1320,Pushto,Sirjan,Iran (Islamic Rep. of),1234567,,500,40,Iran (Islamic Rep. of),HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1320,1420,Kurdish,Sirjan,Iran (Islamic Rep. of),1234567,,500,298,Iran (Islamic Rep. of),HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1420,1520,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1520,1620,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,102,Iran (Islamic Rep. of),HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1620,1650,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11710000,AM,Islamic Republic of Iran Broadcasting,1650,1820,Turkish,Sirjan,Iran (Islamic Rep. of),1234567,,500,310,Iran (Islamic Rep. of),HFCC
11710000,AM,Media Broadcast GmbH,1830,1930,Multiple languages,Nauen,Germany,35,,100,113,Germany,HFCC
11715000,AM,Korean Broadcasting System,2100,2400,English,Kimjae,Korea (Rep. of),1234567,,250,305,Korea (Rep. of),HFCC
11720000,AM,China Radio International,1100,1200,Vietnamese,Baoji,China,1234567,,150,195,China,HFCC
11720000,AM,China Radio International,1200,1300,Vietnamese,Baoji,China,1234567,,150,195,China,HFCC
11720000,AM,Islamic Republic of Iran Broadcasting,1820,1920,Hausa,Sirjan,Iran (Islamic Rep. of),1234567,,500,257,Iran (Islamic Rep. of),HFCC
11725000,AM,Korean Broadcasting System,0100,0400,English,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11725000,AM,Radio New Zealand,0500,1100,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
11725000,AM,Radio New Zealand,0500,1100,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
11725000,AM,Korean Broadcasting System,1000,1200,English,Kimjae,Korea (Rep. of),1234567,,250,96,Korea (Rep. of),HFCC
11725000,AM,Radio New Zealand,1100,1300,English,Rangitaiki,New Zealand,12345,,100,325,New Zealand,HFCC
11725000,AM,Abu Dhabi Media Company,1330,1400,Dari,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
11725000,AM,Abu Dhabi Media Company,1400,1430,Pushto,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
11725000,AM,China Radio International,1600,1800,German,Xian,China,1234567,,500,317,China,HFCC
11725000,AM,Radio New Zealand,1745,2200,English,Rangitaiki,New Zealand,6,,50,35,New Zealand,HFCC
11725000,AM,Radio New Zealand,1745,2200,English,Rangitaiki,New Zealand,6,,50,325,New Zealand,HFCC
11725000,AM,Nippon Hoso Kyokai,2000,2330,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11730000,AM,BBC Worldservice,0000,0200,English,A'Seela,Oman,1234567,,250,63,Oman,HFCC
11730000,AM,China Radio International,0230,0330,Nepali,Kunming,China,1234567,,500,283,China,HFCC
11730000,AM,Islamic Republic of Iran Broadcasting,0550,0820,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,65,Iran (Islamic Rep. of),HFCC
11730000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0900,1200,Arabic,Riyadh,Saudi Arabia,1234567,,500,310,Saudi Arabia,HFCC
11730000,AM,Islamic Republic of Iran Broadcasting,0920,1250,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,65,Iran (Islamic Rep. of),HFCC
11730000,AM,Radio Romania International,1400,1500,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11730000,AM,Radio Romania International,2300,2400,Spanish,Galbeni,Romania,1234567,,300,280,Romania,HFCC
11735000,AM,Radio Russia,1300,1800,Russian,Armavir,Russia,1234567,,500,110,Russia,HFCC
11740000,AM,China Radio International,0300,0400,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11740000,AM,China Radio International,0400,0500,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11740000,AM,Radio Romania International,0500,0530,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11740000,AM,China Radio International,0500,0600,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11740000,AM,China National Radio,1100,1605,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11740000,AM,Islamic Republic of Iran Broadcasting,1820,1920,Hausa,Sirjan,Iran (Islamic Rep. of),1234567,,500,257,Iran (Islamic Rep. of),HFCC
11740000,AM,Islamic Republic of Iran Broadcasting,1920,2020,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
11740000,AM,China National Radio,2055,0100,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11750000,AM,China National Radio,0000,1100,Chinese,Nanning,China,1234567,,100,142,China,HFCC
11750000,AM,Turkish Radio-TV Corp,0900,1000,Arabic,Emirler,Turkey,1234567,,300,120,Turkey,HFCC
11750000,AM,China Radio International,1100,1200,Standard Chinese,Beijing,China,1234567,,500,142,China,HFCC
11750000,AM,All India Radio,1230,1400,Pushto,Bangalore,India,1234567,,250,325,India,HFCC
11750000,AM,Far East Broadcasting Company,1400,1430,Lahu,Bocaue,Philippines,1234567,,100,305,Philippines,HFCC
11750000,AM,Far East Broadcasting Company,1430,1445,Rumai Palaung,Bocaue,Philippines,167,,100,305,Philippines,HFCC
11750000,AM,Far East Broadcasting Company,1445,1500,Khamti,Bocaue,Philippines,167,,100,305,Philippines,HFCC
11750000,AM,Islamic Republic of Iran Broadcasting,1620,1650,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11750000,AM,Radio Romania International,1800,1900,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11750000,AM,China Radio International,1900,2000,Portuguese,Jinhua,China,1234567,,500,320,China,HFCC
11750000,AM,China National Radio,2200,1000,Chinese,Shijiazhuang,China,1234567,,100,37,China,HFCC
11760000,AM,China National Radio,0000,1200,Chinese,Shijiazhuang,China,1234567,,100,165,China,HFCC
11760000,AM,Radio Russia,0700,1400,Russian,Kaliningrad,Russia,1234567,,15,220,Russia,HFCC
11760000,AM,China Radio International,1200,1300,English,Kunming,China,1234567,,500,135,China,HFCC
11760000,AM,China Radio International,1300,1400,English,Kunming,China,1234567,,500,135,China,HFCC
11760000,AM,China Radio International,2200,2300,Portuguese,Xian,China,1234567,,500,317,China,HFCC
11765000,AM,China Radio International,1400,1500,English,Urumqi,China,1234567,,500,212,China,HFCC
11765000,AM,Turkish Radio-TV Corp,1500,1630,Southern Pashto / Northern Pashto,Emirler,Turkey,1234567,,250,85,Turkey,HFCC
11770000,AM,China Radio International,0000,0100,Vietnamese,Beijing,China,1234567,,500,193,China,HFCC
11770000,AM,China Radio International,0100,0200,English,Kashi,China,1234567,,100,174,China,HFCC
11770000,AM,China Radio International,0100,0200,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11770000,AM,China Radio International,0200,0300,English,Kashi,China,1234567,,100,174,China,HFCC
11770000,AM,China National Radio,0300,1200,Chinese,Urumqi,China,1234567,,50,230,China,HFCC
11770000,AM,China Radio International,2000,2100,English,Xian,China,1234567,,500,317,China,HFCC
11770000,AM,China Radio International,2100,2200,English,Xian,China,1234567,,500,317,China,HFCC
11775000,AM,China National Radio,1000,1605,Chinese,Nanning,China,1234567,,100,142,China,HFCC
11775000,AM,"WNQM, Inc.",1200,2100,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
11775000,AM,"WNQM, Inc.",1200,2100,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
11775000,AM,"WNQM, Inc.",1200,2100,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
11775000,AM,Abu Dhabi Media Company,1515,1545,Urdu,Dhabayya,United Arab Emirates,1234567,,250,60,United Arab Emirates,HFCC
11780000,AM,China Radio International,0000,0100,Standard Chinese,Jinhua,China,1234567,,500,59,China,HFCC
11780000,AM,China Radio International,1300,1400,Burmese,Kunming,China,1234567,,100,225,China,HFCC
11780000,AM,China Radio International,1400,1500,Burmese,Kunming,China,1234567,,100,225,China,HFCC
11780000,AM,World Christian Broadcasting Corporation,1600,1700,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,315,United States,HFCC
11780000,AM,World Christian Broadcasting Corporation,1700,1800,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,315,United States,HFCC
11785000,AM,Korean Broadcasting System,0000,0100,English,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
